accuracy,precision,recall,f1,auc,best_threshold,opt_accuracy,opt_precision,opt_recall,opt_f1,actual_epochs,hidden_units,n_layers,learning_rate,dropout_rate,weight_positives,class_weight_value,n_epochs,batch_size,early_stopping_patience,seed
0.9705882352941176,0.7857142857142857,0.3548387096774194,0.4888888888888889,0.7928783127872514,0.31154672395273897,0.9731457800511509,0.75,0.4838709677419355,0.5882352941176471,5,100,1,0.001,0.2,True,3.0,10,64,2,1
0.969309462915601,0.7333333333333333,0.3548387096774194,0.4782608695652174,0.7934367080451871,0.37534908700322234,0.9680306905370843,0.6666666666666666,0.3870967741935484,0.4897959183673469,6,100,1,0.001,0.2,True,3.0,10,64,2,2
0.969309462915601,0.7333333333333333,0.3548387096774194,0.4782608695652174,0.7959709634465872,0.3495703544575725,0.9731457800511509,0.7272727272727273,0.5161290322580645,0.6037735849056604,5,100,1,0.001,0.2,True,3.0,10,64,2,3
0.9705882352941176,0.7857142857142857,0.3548387096774194,0.4888888888888889,0.7830849190326875,0.4039205155746509,0.9731457800511509,0.7777777777777778,0.45161290322580644,0.5714285714285714,5,100,1,0.001,0.2,True,5.0,10,64,2,1
0.9654731457800512,0.625,0.3225806451612903,0.425531914893617,0.7786177569692023,0.3990870032223416,0.9654731457800512,0.6111111111111112,0.3548387096774194,0.4489795918367347,6,100,1,0.001,0.2,True,5.0,10,64,2,2
0.9654731457800512,0.625,0.3225806451612903,0.425531914893617,0.7735492461664017,0.4358216970998926,0.9667519181585678,0.6470588235294118,0.3548387096774194,0.4583333333333333,7,100,1,0.001,0.2,True,5.0,10,64,2,3
0.9654731457800512,0.6111111111111112,0.3548387096774194,0.4489795918367347,0.778274129118165,0.5077873254564984,0.9667519181585678,0.6470588235294118,0.3548387096774194,0.4583333333333333,6,100,1,0.001,0.2,True,8.0,10,64,2,1
0.959079283887468,0.4666666666666667,0.22580645161290322,0.30434782608695654,0.752716807697264,0.4582706766917294,0.9616368286445013,0.5263157894736842,0.3225806451612903,0.4,7,100,1,0.001,0.2,True,8.0,10,64,2,2
0.9629156010230179,0.5625,0.2903225806451613,0.3829787234042553,0.7591168764228341,0.6136949516648764,0.9667519181585678,0.6923076923076923,0.2903225806451613,0.4090909090909091,7,100,1,0.001,0.2,True,8.0,10,64,2,3
0.9705882352941176,0.7857142857142857,0.3548387096774194,0.4888888888888889,0.7945534985610583,0.34140708915145,0.9744245524296675,0.7894736842105263,0.4838709677419355,0.6,5,100,1,0.001,0.3,True,3.0,10,64,2,1
0.9705882352941176,0.7857142857142857,0.3548387096774194,0.4888888888888889,0.7851037326575319,0.4154135338345865,0.9705882352941176,0.7857142857142857,0.3548387096774194,0.4888888888888889,5,100,1,0.001,0.3,True,3.0,10,64,2,2
0.9680306905370843,0.7142857142857143,0.3225806451612903,0.4444444444444444,0.7823547098492333,0.3536519871106337,0.9718670076726342,0.7142857142857143,0.4838709677419355,0.5769230769230769,5,100,1,0.001,0.3,True,3.0,10,64,2,3
0.9705882352941176,0.7857142857142857,0.3548387096774194,0.4888888888888889,0.7917185687900004,0.4656820622986037,0.9705882352941176,0.7857142857142857,0.3548387096774194,0.4888888888888889,6,100,1,0.001,0.3,True,5.0,10,64,2,1
0.9654731457800512,0.6428571428571429,0.2903225806451613,0.4,0.777114385120914,0.3516111707841031,0.9603580562659847,0.5,0.41935483870967744,0.45614035087719296,7,100,1,0.001,0.3,True,5.0,10,64,2,2
0.969309462915601,0.7333333333333333,0.3548387096774194,0.4782608695652174,0.7948971264120956,0.4039205155746509,0.9654731457800512,0.5909090909090909,0.41935483870967744,0.49056603773584906,6,100,1,0.001,0.3,True,5.0,10,64,2,3
0.9667519181585678,0.6666666666666666,0.3225806451612903,0.43478260869565216,0.7932219406382887,0.4684747583243824,0.9680306905370843,0.6666666666666666,0.3870967741935484,0.4897959183673469,6,100,1,0.001,0.3,True,8.0,10,64,2,1
0.9641943734015346,0.6,0.2903225806451613,0.391304347826087,0.7659035264808212,0.4758861439312568,0.9654731457800512,0.6111111111111112,0.3548387096774194,0.4489795918367347,7,100,1,0.001,0.3,True,8.0,10,64,2,2
0.9629156010230179,0.5555555555555556,0.3225806451612903,0.40816326530612246,0.7709290838022421,0.6062835660580022,0.9680306905370843,0.7142857142857143,0.3225806451612903,0.4444444444444444,7,100,1,0.001,0.3,True,8.0,10,64,2,3
0.9744245524296675,0.8666666666666667,0.41935483870967744,0.5652173913043478,0.7854903139899488,0.3536519871106337,0.9731457800511509,0.75,0.4838709677419355,0.5882352941176471,5,100,1,0.001,0.5,True,3.0,10,64,2,1
0.9705882352941176,0.7857142857142857,0.3548387096774194,0.4888888888888889,0.7909454061251664,0.37943071965628355,0.9705882352941176,0.75,0.3870967741935484,0.5106382978723404,6,100,1,0.001,0.5,True,3.0,10,64,2,2
0.969309462915601,0.7333333333333333,0.3548387096774194,0.4782608695652174,0.7950689403376143,0.3712674543501611,0.969309462915601,0.7333333333333333,0.3548387096774194,0.4782608695652174,6,100,1,0.001,0.5,True,3.0,10,64,2,3
0.9705882352941176,0.7857142857142857,0.3548387096774194,0.4888888888888889,0.788668871612044,0.4955424274973147,0.9705882352941176,0.7857142857142857,0.3548387096774194,0.4888888888888889,6,100,1,0.001,0.5,True,5.0,10,64,2,1
0.9680306905370843,0.7142857142857143,0.3225806451612903,0.4444444444444444,0.7781023151926464,0.5315252416756175,0.969309462915601,0.7692307692307693,0.3225806451612903,0.45454545454545453,7,100,1,0.001,0.5,True,5.0,10,64,2,2
0.9654731457800512,0.625,0.3225806451612903,0.425531914893617,0.792276964047936,0.5024167561761548,0.9667519181585678,0.6666666666666666,0.3225806451612903,0.43478260869565216,7,100,1,0.001,0.5,True,5.0,10,64,2,3
0.9667519181585678,0.6470588235294118,0.3548387096774194,0.4583333333333333,0.7865211975430608,0.5695488721804511,0.969309462915601,0.7692307692307693,0.3225806451612903,0.45454545454545453,7,100,1,0.001,0.5,True,8.0,10,64,2,1
0.9629156010230179,0.5625,0.2903225806451613,0.3829787234042553,0.7655598986297838,0.4758861439312568,0.9629156010230179,0.5555555555555556,0.3225806451612903,0.40816326530612246,9,100,1,0.001,0.5,True,8.0,10,64,2,2
0.9641943734015346,0.5714285714285714,0.3870967741935484,0.46153846153846156,0.7854044070271895,0.5322771213748657,0.969309462915601,0.7058823529411765,0.3870967741935484,0.5,7,100,1,0.001,0.5,True,8.0,10,64,2,3
0.969309462915601,0.7333333333333333,0.3548387096774194,0.4782608695652174,0.7805077101499076,0.3495703544575725,0.9718670076726342,0.7647058823529411,0.41935483870967744,0.5416666666666666,7,100,1,0.0005,0.2,True,3.0,10,64,2,1
0.969309462915601,0.7333333333333333,0.3548387096774194,0.4782608695652174,0.7788754778574803,0.37534908700322234,0.9718670076726342,0.7647058823529411,0.41935483870967744,0.5416666666666666,7,100,1,0.0005,0.2,True,3.0,10,64,2,2
0.9667519181585678,0.6923076923076923,0.2903225806451613,0.4090909090909091,0.7786177569692023,0.3495703544575725,0.969309462915601,0.6842105263157895,0.41935483870967744,0.52,8,100,1,0.0005,0.2,True,3.0,10,64,2,3
0.969309462915601,0.7333333333333333,0.3548387096774194,0.4782608695652174,0.7826553842188909,0.35773361976369494,0.9680306905370843,0.65,0.41935483870967744,0.5098039215686274,7,100,1,0.0005,0.2,True,5.0,10,64,2,1
0.9667519181585678,0.6923076923076923,0.2903225806451613,0.4090909090909091,0.7690391306215368,0.39650912996777654,0.9654731457800512,0.6,0.3870967741935484,0.47058823529411764,8,100,1,0.0005,0.2,True,5.0,10,64,2,2
0.9654731457800512,0.625,0.3225806451612903,0.425531914893617,0.779562733559555,0.44269602577873257,0.9654731457800512,0.6,0.3870967741935484,0.47058823529411764,8,100,1,0.0005,0.2,True,5.0,10,64,2,3
0.9641943734015346,0.6,0.2903225806451613,0.391304347826087,0.7603195739014648,0.5315252416756175,0.9667519181585678,0.6923076923076923,0.2903225806451613,0.4090909090909091,9,100,1,0.0005,0.2,True,8.0,10,64,2,1
0.9654731457800512,0.625,0.3225806451612903,0.425531914893617,0.7731197113526052,0.4975832438238453,0.9654731457800512,0.625,0.3225806451612903,0.425531914893617,8,100,1,0.0005,0.2,True,8.0,10,64,2,2
0.9654731457800512,0.6428571428571429,0.2903225806451613,0.4,0.7649585498904686,0.6042427497314715,0.9680306905370843,0.75,0.2903225806451613,0.4186046511627907,8,100,1,0.0005,0.2,True,8.0,10,64,2,3
0.9731457800511509,0.8571428571428571,0.3870967741935484,0.5333333333333333,0.7815815471843994,0.3054242749731471,0.9731457800511509,0.75,0.4838709677419355,0.5882352941176471,7,100,1,0.0005,0.3,True,3.0,10,64,2,1
0.969309462915601,0.7333333333333333,0.3548387096774194,0.4782608695652174,0.7793050126712769,0.32175080558539204,0.969309462915601,0.6842105263157895,0.41935483870967744,0.52,7,100,1,0.0005,0.3,True,3.0,10,64,2,2
0.9718670076726342,0.8,0.3870967741935484,0.5217391304347826,0.7874232206520339,0.3638560687432868,0.9731457800511509,0.7777777777777778,0.45161290322580644,0.5714285714285714,7,100,1,0.0005,0.3,True,3.0,10,64,2,3
0.969309462915601,0.7333333333333333,0.3548387096774194,0.4782608695652174,0.7738069670546798,0.31154672395273897,0.9629156010230179,0.5384615384615384,0.45161290322580644,0.49122807017543857,8,100,1,0.0005,0.3,True,5.0,10,64,2,1
0.9654731457800512,0.625,0.3225806451612903,0.425531914893617,0.7747519436450324,0.38684210526315793,0.9641943734015346,0.5789473684210527,0.3548387096774194,0.44,9,100,1,0.0005,0.3,True,5.0,10,64,2,2
0.9667519181585678,0.6666666666666666,0.3225806451612903,0.43478260869565216,0.7843305699926979,0.4133727175080559,0.969309462915601,0.7058823529411765,0.3870967741935484,0.5,8,100,1,0.0005,0.3,True,5.0,10,64,2,3
0.9654731457800512,0.6111111111111112,0.3548387096774194,0.4489795918367347,0.7861346162106438,0.41949516648764773,0.9641943734015346,0.5714285714285714,0.3870967741935484,0.46153846153846156,8,100,1,0.0005,0.3,True,8.0,10,64,2,1
0.9616368286445013,0.5333333333333333,0.25806451612903225,0.34782608695652173,0.7689102701773978,0.45622986036519875,0.9654731457800512,0.6111111111111112,0.3548387096774194,0.4489795918367347,9,100,1,0.0005,0.3,True,8.0,10,64,2,2
0.9667519181585678,0.6470588235294118,0.3548387096774194,0.4583333333333333,0.781882221554057,0.48813104189044043,0.9680306905370843,0.6666666666666666,0.3870967741935484,0.4897959183673469,8,100,1,0.0005,0.3,True,8.0,10,64,2,3
0.9680306905370843,0.75,0.2903225806451613,0.4186046511627907,0.7881104763541085,0.3271213748657358,0.9731457800511509,0.7777777777777778,0.45161290322580644,0.5714285714285714,9,100,1,0.0005,0.5,True,3.0,10,64,2,1
0.969309462915601,0.7692307692307693,0.3225806451612903,0.45454545454545453,0.7750096645333104,0.34752953813104187,0.9718670076726342,0.7647058823529411,0.41935483870967744,0.5416666666666666,8,100,1,0.0005,0.5,True,3.0,10,64,2,2
0.969309462915601,0.7333333333333333,0.3548387096774194,0.4782608695652174,0.7648296894463297,0.32175080558539204,0.969309462915601,0.6521739130434783,0.4838709677419355,0.5555555555555556,8,100,1,0.0005,0.5,True,3.0,10,64,2,3
0.9680306905370843,0.7142857142857143,0.3225806451612903,0.4444444444444444,0.7815385937030196,0.40520945220193344,0.969309462915601,0.7058823529411765,0.3870967741935484,0.5,9,100,1,0.0005,0.5,True,5.0,10,64,2,1
0.9667519181585678,0.6923076923076923,0.2903225806451613,0.4090909090909091,0.7779734547485074,0.36922663802363054,0.9654731457800512,0.5909090909090909,0.41935483870967744,0.49056603773584906,10,100,1,0.0005,0.5,True,5.0,10,64,2,2
0.9680306905370843,0.7142857142857143,0.3225806451612903,0.4444444444444444,0.7775868734160903,0.42561761546723953,0.9718670076726342,0.7647058823529411,0.41935483870967744,0.5416666666666666,10,100,1,0.0005,0.5,True,5.0,10,64,2,3
0.969309462915601,0.7333333333333333,0.3548387096774194,0.4782608695652174,0.7747089901636527,0.5478517722878625,0.9705882352941176,0.7857142857142857,0.3548387096774194,0.4888888888888889,9,100,1,0.0005,0.5,True,8.0,10,64,2,1
0.9641943734015346,0.6,0.2903225806451613,0.391304347826087,0.7635410850049397,0.621858216970999,0.9680306905370843,0.75,0.2903225806451613,0.4186046511627907,10,100,1,0.0005,0.5,True,8.0,10,64,2,2
0.9641943734015346,0.6,0.2903225806451613,0.391304347826087,0.7664189682573773,0.4541890440386681,0.9641943734015346,0.5882352941176471,0.3225806451612903,0.4166666666666667,10,100,1,0.0005,0.5,True,8.0,10,64,2,3
0.9718670076726342,0.8,0.3870967741935484,0.5217391304347826,0.7952837077445126,0.29317937701396346,0.9718670076726342,0.7142857142857143,0.4838709677419355,0.5769230769230769,4,100,2,0.001,0.2,True,3.0,10,64,2,1
0.9680306905370843,0.7142857142857143,0.3225806451612903,0.4444444444444444,0.815686611399854,0.38759398496240605,0.9705882352941176,0.75,0.3870967741935484,0.5106382978723404,5,100,2,0.001,0.2,True,3.0,10,64,2,2
0.9654731457800512,0.6111111111111112,0.3548387096774194,0.4489795918367347,0.8145698208839827,0.3447368421052632,0.9641943734015346,0.56,0.45161290322580644,0.5,5,100,2,0.001,0.2,True,3.0,10,64,2,3
0.9769820971867008,0.8421052631578947,0.5161290322580645,0.64,0.8064516129032259,0.4174543501611171,0.9769820971867008,0.8421052631578947,0.5161290322580645,0.64,4,100,2,0.001,0.2,True,5.0,10,64,2,1
0.9603580562659847,0.5,0.3548387096774194,0.41509433962264153,0.7778016408229886,0.48813104189044043,0.9616368286445013,0.5217391304347826,0.3870967741935484,0.4444444444444444,5,100,2,0.001,0.2,True,5.0,10,64,2,2
0.959079283887468,0.48148148148148145,0.41935483870967744,0.4482758620689655,0.793307847601048,0.5322771213748657,0.9641943734015346,0.5652173913043478,0.41935483870967744,0.48148148148148145,5,100,2,0.001,0.2,True,5.0,10,64,2,3
0.9629156010230179,0.5454545454545454,0.3870967741935484,0.4528301886792453,0.7918044757527597,0.5797529538131042,0.9705882352941176,0.75,0.3870967741935484,0.5106382978723404,5,100,2,0.001,0.2,True,8.0,10,64,2,1
0.9578005115089514,0.4444444444444444,0.25806451612903225,0.32653061224489793,0.7468751342296293,0.7468850698174005,0.9667519181585678,0.7272727272727273,0.25806451612903225,0.38095238095238093,6,100,2,0.001,0.2,True,8.0,10,64,2,2
0.9526854219948849,0.4,0.3870967741935484,0.39344262295081966,0.7845023839182166,0.6001611170784102,0.969309462915601,0.7058823529411765,0.3870967741935484,0.5,5,100,2,0.001,0.2,True,8.0,10,64,2,3
0.9744245524296675,0.8666666666666667,0.41935483870967744,0.5652173913043478,0.7982904514410892,0.3454887218045113,0.9769820971867008,0.8823529411764706,0.4838709677419355,0.625,4,100,2,0.001,0.3,True,3.0,10,64,2,1
0.9680306905370843,0.7142857142857143,0.3225806451612903,0.4444444444444444,0.7982474979597096,0.37943071965628355,0.969309462915601,0.7058823529411765,0.3870967741935484,0.5,5,100,2,0.001,0.3,True,3.0,10,64,2,2
0.9757033248081841,0.8,0.5161290322580645,0.6274509803921569,0.7961857308534858,0.479967776584318,0.9757033248081841,0.8,0.5161290322580645,0.6274509803921569,4,100,2,0.001,0.3,True,3.0,10,64,2,3
0.9731457800511509,0.7777777777777778,0.45161290322580644,0.5714285714285714,0.8027576135045745,0.44935553168635883,0.9731457800511509,0.7777777777777778,0.45161290322580644,0.5714285714285714,4,100,2,0.001,0.3,True,5.0,10,64,2,1
0.9667519181585678,0.631578947368421,0.3870967741935484,0.48,0.7998367767707574,0.5736305048335123,0.9705882352941176,0.75,0.3870967741935484,0.5106382978723404,5,100,2,0.001,0.3,True,5.0,10,64,2,2
0.9680306905370843,0.65,0.41935483870967744,0.5098039215686274,0.798462265366608,0.5519334049409237,0.9705882352941176,0.7222222222222222,0.41935483870967744,0.5306122448979592,5,100,2,0.001,0.3,True,5.0,10,64,2,3
0.9654731457800512,0.625,0.3225806451612903,0.425531914893617,0.7881963833168678,0.5118689581095596,0.9680306905370843,0.7142857142857143,0.3225806451612903,0.4444444444444444,5,100,2,0.001,0.3,True,8.0,10,64,2,1
0.9565217391304348,0.4482758620689655,0.41935483870967744,0.43333333333333335,0.7786177569692022,0.5486036519871106,0.9616368286445013,0.5217391304347826,0.3870967741935484,0.4444444444444444,6,100,2,0.001,0.3,True,8.0,10,64,2,2
0.9539641943734015,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.8009535672866285,0.5764232008592911,0.9667519181585678,0.6190476190476191,0.41935483870967744,0.5,5,100,2,0.001,0.3,True,8.0,10,64,2,3
0.9731457800511509,0.8571428571428571,0.3870967741935484,0.5333333333333333,0.7998797302521369,0.3319548872180451,0.9731457800511509,0.75,0.4838709677419355,0.5882352941176471,5,100,2,0.001,0.5,True,3.0,10,64,2,1
0.969309462915601,0.7333333333333333,0.3548387096774194,0.4782608695652174,0.7912031270134444,0.3380773361976369,0.9744245524296675,0.7619047619047619,0.5161290322580645,0.6153846153846154,5,100,2,0.001,0.5,True,3.0,10,64,2,2
0.9705882352941176,0.7222222222222222,0.41935483870967744,0.5306122448979592,0.8073965894935785,0.4296992481203008,0.9731457800511509,0.75,0.4838709677419355,0.5882352941176471,6,100,2,0.001,0.5,True,3.0,10,64,2,3
0.9718670076726342,0.7368421052631579,0.45161290322580644,0.56,0.7974743352948755,0.40520945220193344,0.9731457800511509,0.75,0.4838709677419355,0.5882352941176471,5,100,2,0.001,0.5,True,5.0,10,64,2,1
0.9718670076726342,0.7647058823529411,0.41935483870967744,0.5416666666666666,0.7874661741334136,0.5037056928034371,0.9731457800511509,0.8125,0.41935483870967744,0.5531914893617021,6,100,2,0.001,0.5,True,5.0,10,64,2,2
0.9705882352941176,0.7222222222222222,0.41935483870967744,0.5306122448979592,0.8083845195653108,0.4289473684210527,0.9705882352941176,0.7,0.45161290322580644,0.5490196078431373,6,100,2,0.001,0.5,True,5.0,10,64,2,3
0.969309462915601,0.6842105263157895,0.41935483870967744,0.52,0.8023710321721576,0.4289473684210527,0.9705882352941176,0.6666666666666666,0.5161290322580645,0.5818181818181818,5,100,2,0.001,0.5,True,8.0,10,64,2,1
0.9603580562659847,0.5,0.2903225806451613,0.3673469387755102,0.7802929427430093,0.4460257787325457,0.959079283887468,0.4782608695652174,0.3548387096774194,0.4074074074074074,8,100,2,0.001,0.5,True,8.0,10,64,2,2
0.9616368286445013,0.52,0.41935483870967744,0.4642857142857143,0.7900433830161934,0.6463480128893663,0.9705882352941176,0.75,0.3870967741935484,0.5106382978723404,7,100,2,0.001,0.5,True,8.0,10,64,2,3
0.9718670076726342,0.8,0.3870967741935484,0.5217391304347826,0.7959709634465872,0.29522019334049404,0.9744245524296675,0.7894736842105263,0.4838709677419355,0.6,5,100,2,0.0005,0.2,True,3.0,10,64,2,1
0.9731457800511509,0.7777777777777778,0.45161290322580644,0.5714285714285714,0.782139942442335,0.45547798066595063,0.9731457800511509,0.7777777777777778,0.45161290322580644,0.5714285714285714,5,100,2,0.0005,0.2,True,3.0,10,64,2,2
0.9731457800511509,0.75,0.4838709677419355,0.5882352941176471,0.8054207293501139,0.5335660580021482,0.9744245524296675,0.7894736842105263,0.4838709677419355,0.6,5,100,2,0.0005,0.2,True,3.0,10,64,2,3
0.9718670076726342,0.7368421052631579,0.45161290322580644,0.56,0.797689102701774,0.36106337271750805,0.9705882352941176,0.6666666666666666,0.5161290322580645,0.5818181818181818,5,100,2,0.0005,0.2,True,5.0,10,64,2,1
0.9654731457800512,0.5909090909090909,0.41935483870967744,0.49056603773584906,0.799106567587303,0.513157894736842,0.9667519181585678,0.6190476190476191,0.41935483870967744,0.5,6,100,2,0.0005,0.2,True,5.0,10,64,2,2
0.9629156010230179,0.5555555555555556,0.3225806451612903,0.40816326530612246,0.8069670546797818,0.41949516648764773,0.9641943734015346,0.5652173913043478,0.41935483870967744,0.48148148148148145,6,100,2,0.0005,0.2,True,5.0,10,64,2,3
0.9667519181585678,0.631578947368421,0.3870967741935484,0.48,0.7987199862548859,0.3998388829215897,0.9629156010230179,0.5384615384615384,0.45161290322580644,0.49122807017543857,6,100,2,0.0005,0.2,True,8.0,10,64,2,1
0.959079283887468,0.47619047619047616,0.3225806451612903,0.38461538461538464,0.7854044070271895,0.39167561761546726,0.959079283887468,0.48148148148148145,0.41935483870967744,0.4482758620689655,6,100,2,0.0005,0.2,True,8.0,10,64,2,2
0.9603580562659847,0.5,0.3548387096774194,0.41509433962264153,0.7858768953223658,0.5600966702470461,0.9654731457800512,0.6111111111111112,0.3548387096774194,0.4489795918367347,6,100,2,0.0005,0.2,True,8.0,10,64,2,3
0.9731457800511509,0.7777777777777778,0.45161290322580644,0.5714285714285714,0.7790902452643786,0.36106337271750805,0.9744245524296675,0.7894736842105263,0.4838709677419355,0.6,5,100,2,0.0005,0.3,True,3.0,10,64,2,1
0.9705882352941176,0.75,0.3870967741935484,0.5106382978723404,0.7973884283321163,0.36106337271750805,0.9731457800511509,0.7777777777777778,0.45161290322580644,0.5714285714285714,6,100,2,0.0005,0.3,True,3.0,10,64,2,2
0.969309462915601,0.7058823529411765,0.3870967741935484,0.5,0.7921481036037971,0.3814715359828142,0.9731457800511509,0.75,0.4838709677419355,0.5882352941176471,6,100,2,0.0005,0.3,True,3.0,10,64,2,3
0.9718670076726342,0.8,0.3870967741935484,0.5217391304347826,0.7749237575705511,0.38759398496240605,0.9718670076726342,0.7142857142857143,0.4838709677419355,0.5769230769230769,6,100,2,0.0005,0.3,True,5.0,10,64,2,1
0.969309462915601,0.7333333333333333,0.3548387096774194,0.4782608695652174,0.7920192431596581,0.4513963480128894,0.9718670076726342,0.7647058823529411,0.41935483870967744,0.5416666666666666,6,100,2,0.0005,0.3,True,5.0,10,64,2,2
0.9680306905370843,0.65,0.41935483870967744,0.5098039215686274,0.7788325243761006,0.4358216970998926,0.9680306905370843,0.625,0.4838709677419355,0.5454545454545454,6,100,2,0.0005,0.3,True,5.0,10,64,2,3
0.969309462915601,0.6842105263157895,0.41935483870967744,0.52,0.8002233581031742,0.47180451127819556,0.969309462915601,0.6666666666666666,0.45161290322580644,0.5384615384615384,6,100,2,0.0005,0.3,True,8.0,10,64,2,1
0.9629156010230179,0.5454545454545454,0.3870967741935484,0.4528301886792453,0.7856621279154675,0.5907089151450053,0.9667519181585678,0.631578947368421,0.3870967741935484,0.48,7,100,2,0.0005,0.3,True,8.0,10,64,2,2
0.9654731457800512,0.5833333333333334,0.45161290322580644,0.509090909090909,0.797173660925218,0.5187432867883996,0.9680306905370843,0.6363636363636364,0.45161290322580644,0.5283018867924528,7,100,2,0.0005,0.3,True,8.0,10,64,2,3
0.969309462915601,0.8181818181818182,0.2903225806451613,0.42857142857142855,0.808341566083931,0.21842105263157896,0.9705882352941176,0.6818181818181818,0.4838709677419355,0.5660377358490566,7,100,2,0.0005,0.5,True,3.0,10,64,2,1
0.9718670076726342,0.8,0.3870967741935484,0.5217391304347826,0.8013401486190455,0.36181525241675616,0.9757033248081841,0.8333333333333334,0.4838709677419355,0.6122448979591837,7,100,2,0.0005,0.5,True,3.0,10,64,2,2
0.9705882352941176,0.7857142857142857,0.3548387096774194,0.4888888888888889,0.7878957089472101,0.29930182599355526,0.9744245524296675,0.7619047619047619,0.5161290322580645,0.6153846153846154,7,100,2,0.0005,0.5,True,3.0,10,64,2,3
0.9718670076726342,0.7647058823529411,0.41935483870967744,0.5416666666666666,0.7989347536617842,0.39371643394199785,0.9705882352941176,0.7,0.45161290322580644,0.5490196078431373,7,100,2,0.0005,0.5,True,5.0,10,64,2,1
0.9705882352941176,0.75,0.3870967741935484,0.5106382978723404,0.7900863364975731,0.4018796992481203,0.969309462915601,0.6521739130434783,0.4838709677419355,0.5555555555555556,7,100,2,0.0005,0.5,True,5.0,10,64,2,2
0.9718670076726342,0.7368421052631579,0.45161290322580644,0.56,0.7869936858382373,0.3990870032223416,0.9718670076726342,0.7142857142857143,0.4838709677419355,0.5769230769230769,7,100,2,0.0005,0.5,True,5.0,10,64,2,3
0.969309462915601,0.6842105263157895,0.41935483870967744,0.52,0.7837721747347622,0.4738453276047262,0.969309462915601,0.6666666666666666,0.45161290322580644,0.5384615384615384,8,100,2,0.0005,0.5,True,8.0,10,64,2,1
0.9667519181585678,0.6470588235294118,0.3548387096774194,0.4583333333333333,0.7960998238907263,0.4399033297529538,0.9680306905370843,0.65,0.41935483870967744,0.5098039215686274,9,100,2,0.0005,0.5,True,8.0,10,64,2,2
0.9680306905370843,0.6875,0.3548387096774194,0.46808510638297873,0.7921051501224174,0.5838345864661654,0.9705882352941176,0.7857142857142857,0.3548387096774194,0.4888888888888889,9,100,2,0.0005,0.5,True,8.0,10,64,2,3
